,PlaylistName,PlaylistURL,PlaylistID,Followers,NumberTracks,Duration,Owner,OwnerURL,Number of Tracks,Description,Collaborative,ImageURL
0,Celebration of Life Songs,https://open.spotify.com/playlist/4v3ODI5duz1sted3hxqmjR,4v3ODI5duz1sted3hxqmjR,881,43,0,Monty,https://open.spotify.com/user/4wdudxg77hccq19j8tscdccaz,43,,False,https://mosaic.scdn.co/640/ab67616d0000b2730d3ff40d037ee2565cbdba93ab67616d0000b2736ff8bc258e3ebc835ffe14caab67616d0000b273757a1aa49c9dfedf621cb855ab67616d0000b273d828b182ee9b7193a0f8b5d6
1,Funeral Songs to Celebrate Life,https://open.spotify.com/playlist/0q0Qa0kov54ebgM7uk3kJp,0q0Qa0kov54ebgM7uk3kJp,5070,90,0,funeralOne,https://open.spotify.com/user/a4zhp97a5uu8x6615hth9887y,90,,False,https://mosaic.scdn.co/640/ab67616d0000b273570fb270ebced7d75338d493ab67616d0000b273749e9bfa78277f30ad2c9a9cab67616d0000b273c985bcc18dd81da80839e5a9ab67616d0000b273cdea00c6905f588e1f72ccad
2,Memorial Songs/Songs for Grief,https://open.spotify.com/playlist/5R8lAZ80vmj95DdboKOECN,5R8lAZ80vmj95DdboKOECN,338,89,0,aims,https://open.spotify.com/user/saidthebutterfly,89,,False,https://mosaic.scdn.co/640/ab67616d0000b2734030bcd7ed0469896d86c3b2ab67616d0000b273cd1c5e0054c122d9aa3f829aab67616d0000b273ef1660da660519148cb7f0d4ab67616d0000b273f77cc81c4679525b9f6b4447
3,best funeral songs,https://open.spotify.com/playlist/0tFEnKpaqod3mmKj5bWvJN,0tFEnKpaqod3mmKj5bWvJN,3693,130,0,nel,https://open.spotify.com/user/levimbony26,130,&quot;I turned around and the water was closing around me&quot;,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb9522c9c3e862d12ba50119fd
4,Songs for grieving/losing loved ones,https://open.spotify.com/playlist/1YCK1vKDgtaySzB0uxTxrA,1YCK1vKDgtaySzB0uxTxrA,2329,98,0,H,https://open.spotify.com/user/zgf06ztlycm8q3jthfiuf0m7p,98,I’m sorry for your loss. I hope this playlist will help you find some comfort like it did for me.,False,https://mosaic.scdn.co/640/ab67616d0000b27336e44ac138237ba6fcec622fab67616d0000b273ba5db46f4b838ef6027e6f96ab67616d0000b273bc7ddb77993dd1d8d19c22a2ab67616d0000b273c60473419a4ce96822541181
5,Fabulous Funeral Songs for a Grand Goodbye,https://open.spotify.com/playlist/7nEp0qbQG3jY4SE03FSQhy,7nEp0qbQG3jY4SE03FSQhy,443,191,0,Rachael Meyer,https://open.spotify.com/user/1130765473,191,"Popular and alternative songs and music for humanist funerals, secular and alternative funerals, memorials and celebration of life ceremonies. Compiled (with the help of friends) by humanist celebrant, Rachael Meyer at Grandgoodbyes.com in Harrogate, North Yorkshire. Feel free to share.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb22418a2467a3c2d6d864b069
6,memorial funeral service songs,https://open.spotify.com/playlist/6se0DKePWrjgIpIdTpLCyQ,6se0DKePWrjgIpIdTpLCyQ,1736,450,0,bekyw2,https://open.spotify.com/user/bekyw2,450,,False,https://mosaic.scdn.co/640/ab67616d0000b2730841a28ca69a34d2a45e58edab67616d0000b2736eabd7ac8ca69e3e977f6236ab67616d0000b273723376f081b369b02795a7fbab67616d0000b2739e9b35c23db7b4c4250acd5e
7,Songs for loss and grief ,https://open.spotify.com/playlist/0QyrjsBCOz6YLtBrMlZFs0,0QyrjsBCOz6YLtBrMlZFs0,1265,55,0,Eloïse,https://open.spotify.com/user/5h4crl61rrbtsduogy05tav9h,55,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbd46a97f25b7a940c9617fb2e
8,Memorial Songs for a lost loved one 💔😘,https://open.spotify.com/playlist/0mVRTCfz24RROOJeaic9XL,0mVRTCfz24RROOJeaic9XL,2016,117,0,Lottie Elizabeth,https://open.spotify.com/user/lollybubs28,117,,False,https://mosaic.scdn.co/640/ab67616d0000b273b4a5b99fbcdc9ae83a7a2126ab67616d0000b273dc30583ba717007b00cceb25ab67616d0000b273e345458751c029f411db3d5bab67616d0000b273f0a6fc4f14ea5c0e794b3a59
9,Coping With Loss,https://open.spotify.com/playlist/37i9dQZF1DWVxpHBekDUXK,37i9dQZF1DWVxpHBekDUXK,147895,50,0,Spotify,https://open.spotify.com/user/spotify,50,When someone you love becomes a memory... find solace in these songs.,False,https://i.scdn.co/image/ab67706f0000000353bacd4b66b1f2610a1d886b
10,memorial,https://open.spotify.com/playlist/05kRmiZmgPPpACr4mHxZZn,05kRmiZmgPPpACr4mHxZZn,1,540,0,evolver112,https://open.spotify.com/user/evolver112,540,,False,https://mosaic.scdn.co/640/ab67616d0000b273631810af03785dbad83f5c81ab67616d0000b273b55ed804149fffbb5e35ff34ab67616d0000b273e13de7b8662b085b0885ffefab67616d0000b273f894be72a77b1488292672c7
11,Memorial Service instrumental,https://open.spotify.com/playlist/4BdMa17VN929TCqSVDltDP,4BdMa17VN929TCqSVDltDP,151,19,0,hannah,https://open.spotify.com/user/hayo528,19,,False,https://mosaic.scdn.co/640/ab67616d0000b27326ee43659ded2ab2d73566e2ab67616d0000b2734986fff77119b2cfd82e5772ab67616d0000b273c778edd3a339411d93ae4d0dab67616d0000b273dde335a5f3a5d531e52cbb1a
12,The Best Farewell Songs Top 50 Funeral Songs ,https://open.spotify.com/playlist/2H11P9KofhWu9EYUOoqOPm,2H11P9KofhWu9EYUOoqOPm,4985,50,0,Holy Grail TV,https://open.spotify.com/user/0j7o0t504vmpypnhxa1db9okn,50,The most popular funeral songs of 2021,False,https://mosaic.scdn.co/640/ab67616d0000b2734ad6e5838f15401ff7d62856ab67616d0000b2734e5df11b17b2727da2b718d8ab67616d0000b273577db4a285de616015f58650ab67616d0000b27392b320c0a45db23a69e2c366
13,Moms memorial playlist,https://open.spotify.com/playlist/40hTV8607Kb4zlRy7kktS5,40hTV8607Kb4zlRy7kktS5,14,29,0,Bryan,https://open.spotify.com/user/6p0toglg3xht8ozw0rjiosi2r,29,,False,https://mosaic.scdn.co/640/ab67616d0000b2738234004075e36ffffbe4879eab67616d0000b2739239355346a8804ea5b362e3ab67616d0000b273b05c073dc08cccdc76f7a741ab67616d0000b273b7969b88090dd6f62c99877a
14,"Instrumental Songs for Memorials, Funerals & Grieving",https://open.spotify.com/playlist/2rPIgRO6cWEsN7aPHd1yQv,2rPIgRO6cWEsN7aPHd1yQv,1261,194,0,O'Neill Brothers Group,https://open.spotify.com/user/oneillbrothersgroup,194,These instrumental songs are perfect for a memorial service or funeral. This peaceful music will bring comfort to those who are grieving.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb215d4fc712569a90f2b8e390
15,KROQ Memorial Day 500 (2008),https://open.spotify.com/playlist/5C9HfF892RpwOHnrlF5a6u,5C9HfF892RpwOHnrlF5a6u,3054,483,0,philcsf,https://open.spotify.com/user/philcsf,483,Nostalgia for when KROQ didn&#x27;t play the same five songs over and over again - Source: http:&#x2F;&#x2F;www.radiohitlist.com&#x2F;KROQ&#x2F;KROQ-Memorial-Day-500-2008.htm,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb82521830d66edffc0b634abd
16,Memorial Day Weekend Playlist,https://open.spotify.com/playlist/2ibHrO1ieV3ZO6I16EqRIN,2ibHrO1ieV3ZO6I16EqRIN,2822,258,0,Joey,https://open.spotify.com/user/jadams15170,258,"Alternates between Memorial Day, July 4th, &amp; Labor Day. Updated regularly",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb8f0a247ce1c2219522d580cd
17,Backyard BBQ,https://open.spotify.com/playlist/37i9dQZF1DX030FFx0YCXp,37i9dQZF1DX030FFx0YCXp,421079,80,0,Spotify,https://open.spotify.com/user/spotify,80,"Crowdpleasing classics for an easy, carefree day.",False,https://i.scdn.co/image/ab67706f00000003d30e8065c6f6b34c735f7fe5
18,Memorial Day Weekend,https://open.spotify.com/playlist/3PgHMkBDjco4JjxplHoZFh,3PgHMkBDjco4JjxplHoZFh,286,878,0,wolffbre000,https://open.spotify.com/user/wolffbre000,878,,False,https://mosaic.scdn.co/640/ab67616d0000b27340e736e70012aee6618ae682ab67616d0000b2737e42a53ea7f2ad4f36ab23a5ab67616d0000b273b1cf1e8d17f4588d3f445fa4ab67616d0000b273b46e7ea6a6b2fa45caa23393
19,Memorial Day BBQ,https://open.spotify.com/playlist/5kmEgkGn1MBr7AxbPfs8So,5kmEgkGn1MBr7AxbPfs8So,5933,483,0,Tom Deans,https://open.spotify.com/user/122934687,483,,False,https://mosaic.scdn.co/640/ab67616d0000b2733a5563d8c100bf3979111ef9ab67616d0000b2733f29a976eea00141514ab936ab67616d0000b273a711dd1a40be784af1983e20ab67616d0000b273c0fa62ae53b2aeae3766f13d
20,"Christian Songs for Funerals, Grief & Loss",https://open.spotify.com/playlist/2mt9VfZQs1wcem3mBW7ytl,2mt9VfZQs1wcem3mBW7ytl,731,39,0,Steve,https://open.spotify.com/user/bn1tnrr1iashdn11yt9nyivw0,39,"A Christian playlist with worship songs and items for those dealing with grief and loss - or looking for a song for a funeral, memorial or celebration of life service. ",False,https://mosaic.scdn.co/640/ab67616d0000b273097df967ff9076aafe2b03edab67616d0000b2732509fb6ffa60b90425e0fe4aab67616d0000b2733deaee5f76ab2da15dd8db86ab67616d0000b2735045926870979e9b15dbdb42
21,😎Memorial Day 2023🇺🇸,https://open.spotify.com/playlist/4wkrqkFvjhJ7qXwzmtMNAY,4wkrqkFvjhJ7qXwzmtMNAY,392,360,0,Adam ,https://open.spotify.com/user/89atyjz9l0qcxjybh4hoeluvr,360,,False,https://mosaic.scdn.co/640/ab67616d0000b2733009007708ab5134936a58b3ab67616d0000b2733ebc5b9d8942069d3b920550ab67616d0000b273503143a281a3f30268dcd9f9ab67616d0000b273a7865e686c36a4adda6c9978
22,Memorial Day Pool Party,https://open.spotify.com/playlist/30fnvaC1mxhmiZqDjztxi0,30fnvaC1mxhmiZqDjztxi0,2137,334,0,Kellee Novak,https://open.spotify.com/user/1239112347,334,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb719a898193c70f7516672570
23,Memorial/Veterans Day,https://open.spotify.com/playlist/2APZdMYjGfRD2VOLOO0bcO,2APZdMYjGfRD2VOLOO0bcO,623,50,0,Ranger,https://open.spotify.com/user/tigerracer05,50,,False,https://mosaic.scdn.co/640/ab67616d0000b27315ea142bd41376087c24d6feab67616d0000b2738f288904206cea14a750130fab67616d0000b2739e8f66903fe5f95ec21f470aab67616d0000b273fc5101d3226800538e14a337
24,Memorial do Convento,https://open.spotify.com/playlist/3fsbQRdrmIDv1ivmCDbtGf,3fsbQRdrmIDv1ivmCDbtGf,146,25,0,ritarodrigues,https://open.spotify.com/user/3142ce3lhv35kjjyczkbphh46kyy,25,,False,https://mosaic.scdn.co/640/ab6765630000ba8a0544ce2a8faf2cd2482b2748ab6765630000ba8a5536b8b11db96c9dd9428e7cab6765630000ba8a8e07a048e9561321af6adeb6ab6765630000ba8af195404f8a893d832a0f75bf
25,Memorial Day,https://open.spotify.com/playlist/3KbBeWMoD3kOiPtf0FMfZL,3KbBeWMoD3kOiPtf0FMfZL,1,377,0,carrollm0221,https://open.spotify.com/user/carrollm0221,377,,False,https://mosaic.scdn.co/640/ab67616d0000b2738805523bca720bfd0dfd3e77ab67616d0000b27389c5950d6b281013f8ee081cab67616d0000b273d78a00842f2c6c3dca31ce1fab67616d0000b273e4b91408230ed6a68099b1c8
26,WDVE Memorial Day 500 - 2023,https://open.spotify.com/playlist/3BowhuSD8dvkELV5gmyG5n,3BowhuSD8dvkELV5gmyG5n,35,501,0,cpastrick,https://open.spotify.com/user/31ohpgostryomor3dhmg36hzh2te,501,"Classic rock tracks in the order they aired from Friday, May 26 - Monday, May 29",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb134899876cf37a796c9eaae0
27,Patriotic Country Music 2024 🇺🇸 Presidents’ Day,https://open.spotify.com/playlist/7eHCu1wnYLDlM3IpaefpVL,7eHCu1wnYLDlM3IpaefpVL,49549,130,0,Pure Country,https://open.spotify.com/user/osicktk,130,"Martin Luther King Day, Presidents' Day, Memorial Day Weekend BBQ, Fourth of July, Independence Day, Labor Day weekend, Veterans Day. Patriotic American country music playlist. BBQ songs.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb70e180107b500ba3785c6ddf
28,Memorial Day,https://open.spotify.com/playlist/6uQpTva9x0RADPGNwgjoip,6uQpTva9x0RADPGNwgjoip,0,134,0,ehall7615,https://open.spotify.com/user/ehall7615,134,,False,https://mosaic.scdn.co/640/ab67616d0000b2730dafd3fe4c2795f4ffb5a2eaab67616d0000b273a3473085a2a48547a5c290a8ab67616d0000b273a7865e686c36a4adda6c9978ab67616d0000b273bb5c54a68f9ce31f83b98de4
29,Uplifting Happy Funeral,https://open.spotify.com/playlist/4bKA2WvZokdxma4fDdr2uE,4bKA2WvZokdxma4fDdr2uE,175,48,0,Jessica House,https://open.spotify.com/user/1264139266,48,,False,https://mosaic.scdn.co/640/ab67616d0000b273276077468780c310413f8450ab67616d0000b2735c1c4d3d94d0e845bd1ebec1ab67616d0000b2739b9a3105ad4ffb91ad2e2798ab67616d0000b273eafaf556eda644a745d0144d
30,BERSERK THE GOLDEN AGE MEMORIAL EDITION FULL SOUNDTRACK,https://open.spotify.com/playlist/3nZfKYhH0BRkRebeOORlPa,3nZfKYhH0BRkRebeOORlPa,187,68,0,theparagonian,https://open.spotify.com/user/theparagonian,68,,False,https://i.scdn.co/image/ab67616d0000b273f6db96dde3ed532a7fded90f
31,Happiest of all memorial days Radio,https://open.spotify.com/playlist/37i9dQZF1E8L1rA72Rq50L,37i9dQZF1E8L1rA72Rq50L,25,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With Echonomist, Ivory (IT), Nandu, Glowal and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/track/7bBIKwJoVvaMZIsIRcyMHb/en
32,Celebration of Life 💓,https://open.spotify.com/playlist/7fSNyyWz7bLhw5E6CK2LfT,7fSNyyWz7bLhw5E6CK2LfT,230,80,0,sharpmeg1s,https://open.spotify.com/user/sharpmeg1s,80,,False,https://mosaic.scdn.co/640/ab67616d0000b2739173e50e99bdea2400222f02ab67616d0000b27392f2d790c6a97b195f66d51eab67616d0000b273a867e25878c573dc4fc1c0c7ab67616d0000b273e8107e6d9214baa81bb79bba
33,Happy Songs for Funerals,https://open.spotify.com/playlist/1ARyWZe47dJt2fqapAhfQj,1ARyWZe47dJt2fqapAhfQj,71,29,0,Family,https://open.spotify.com/user/babyinddy,29,,False,https://mosaic.scdn.co/640/ab67616d0000b2734ce8b4e42588bf18182a1ad2ab67616d0000b273845a5660b804e5f3e821fbedab67616d0000b2738ce699251f50e7bc401523ccab67616d0000b273d358679de4783983510aa57d
34,Christ Memorial Church (What We're Singing),https://open.spotify.com/playlist/7HSde6OcCrEHZrzKGuvnaE,7HSde6OcCrEHZrzKGuvnaE,120,74,0,Christ Memorial Church Vermont,https://open.spotify.com/user/cmc_vermont,74,"Enjoy some refreshment during your day by listening to the songs we like to sing! Some of our favorite artists include Sovereign Grace, The Gettys, Indelible Grace, Stuart Townend, and more.  Visit our website at www.cmcvermont.org for more info about us!",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb2f7668087b9268a4c81f72e6
35,"Meet Me At The Creek / Pyramid Country / Must Be Seven / Meet Me At The Creek - Live at Lawrence Joel Veterans Memorial Coliseum, Winston-Salem, NC 3/4/23 Radio",https://open.spotify.com/playlist/37i9dQZF1E8LrNZW3V8oWa,37i9dQZF1E8LrNZW3V8oWa,20,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With Billy Strings, Greensky Bluegrass, Kitchen Dwellers, The Infamous Stringdusters and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/track/2qQGeIvqLP1WGV2tTrZIYF/en
36,Memorial Day ‘22,https://open.spotify.com/playlist/4uTB7KJSGqIpSElDmB1FPv,4uTB7KJSGqIpSElDmB1FPv,0,638,0,ksherman76,https://open.spotify.com/user/ksherman76,638,,False,https://mosaic.scdn.co/640/ab67616d0000b2735acf3c8e7f393f93b38d6bcaab67616d0000b27360dcdb684d00b3332fd98bbdab67616d0000b273a7865e686c36a4adda6c9978ab67616d0000b273d828b182ee9b7193a0f8b5d6
37,Memorial Weekend 2023,https://open.spotify.com/playlist/7kNlijkdU1ndKKieCQYzZf,7kNlijkdU1ndKKieCQYzZf,0,144,0,12121174671,https://open.spotify.com/user/12121174671,144,,False,https://mosaic.scdn.co/640/ab67616d0000b2730c71fdce53adfb3185405f53ab67616d0000b273507943510e9f9c625e0f692dab67616d0000b27377a0c8dfe838e52a0edf931fab67616d0000b273ef51095309fee985f2bc6987
38,Memorial Day,https://open.spotify.com/playlist/7iZPTFEPSe2rxSxF8Yt4aR,7iZPTFEPSe2rxSxF8Yt4aR,0,85,0,Vicki Roof,https://open.spotify.com/user/12185746016,85,,False,https://mosaic.scdn.co/640/ab67616d0000b27338828ac2ffa6a8c5a4833dadab67616d0000b2734e552dd38762c9d1ebb95f43ab67616d0000b273bf8a700138373afb3461b580ab67616d0000b273f1157b7dcd21bae0c2c75d89
39,Barbecue Mix,https://open.spotify.com/playlist/37i9dQZF1EIdLHeQmckp3n,37i9dQZF1EIdLHeQmckp3n,0,50,0,Spotify,https://open.spotify.com/user/spotify,50,Barbecue music picked just for you,False,https://seed-mix-image.spotifycdn.com/v6/img/desc/Barbecue/en/large
40,Memorial Music,https://open.spotify.com/playlist/64h6Bu6niE87hQJjf90Rto,64h6Bu6niE87hQJjf90Rto,0,61,0,benhoney999,https://open.spotify.com/user/benhoney999,61,,False,https://mosaic.scdn.co/640/ab67616d0000b27300ace5d3c5bffc123ef1eb51ab67616d0000b27306f8ee75678e3d621ae9914aab67616d0000b273142dbc04884c70537a8ef194ab67616d0000b2735949462dbf82c18982126685
41,Soen - Memorial Tour 2024 Setlist,https://open.spotify.com/playlist/7lsm4rcFDrTwCGLWgF12dd,7lsm4rcFDrTwCGLWgF12dd,46,16,0,Heimdallr,https://open.spotify.com/user/31x6em4edbaxlirndsid7elpibdi,16,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbf807aa31e5b5fed96efe43b5
42,Litquidity: Hamptons Day Sauce,https://open.spotify.com/playlist/4Ke1n9oc4286bSShIl4lbr,4Ke1n9oc4286bSShIl4lbr,16095,381,0,litquidity,https://open.spotify.com/user/veir49uug8i1bq3h2bd4kn2ah,381,White pants party. Best served between Memorial Day and Labor Day. Load up the champagne gun and turn tf up.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb5854da430c90bdc5950e5cb5
43,SUMMER LAKE PLAYLIST 2024 🇺🇸 ☀️ 🛳,https://open.spotify.com/playlist/5GVDwOYpuTf3bPSnTKJwlV,5GVDwOYpuTf3bPSnTKJwlV,27242,703,0,Swilson Playlists,https://open.spotify.com/user/1251248169,703,"SUMMER LAKE PLAYLIST. Quarantined on a lake for MEMORIAL DAY WEEKEND w/ Summer Hits, Jams &amp; Slaps.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb37e4618be933f0622365fc9d
44,Nebraska Huskers Gameday Mix,https://open.spotify.com/playlist/59kgqHvl6qlFBgUZq3F2o9,59kgqHvl6qlFBgUZq3F2o9,399,47,0,Matt,https://open.spotify.com/user/zphqgf0d5hgr9c5quqfzyx771,47,The Nebraska Cornhuskers Gameday Playlist. The sounds of Memorial Stadium for your tailgate. GBR! Husker Power!,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb738ec185df80e46cebc61439
45,Richard Blade's : 1st Wave 80's,https://open.spotify.com/playlist/5rRfIBPsALTdnDaQ91HnVj,5rRfIBPsALTdnDaQ91HnVj,984,419,0,125353023,https://open.spotify.com/user/125353023,419,"1st Wave 80&#x27;s. New Wave, Classic Alternative, Synth Pop 80&#x27;s. Memorial Day Weekend, 4th of July, 80&#x27;s Summer Party, Labor Day Weekend. KROQ Flashback 80&#x27;s.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbbd12105e9b71fd246966fd66
46,Cantamos na Memorial,https://open.spotify.com/playlist/4vGRHyd9HczKJLyDNyzH6p,4vGRHyd9HczKJLyDNyzH6p,372,92,0,Igreja Batista Memorial de SP,https://open.spotify.com/user/03hy3f9azfxg20pgh6zjco5v8,92,Leve o momento de louvor dos nossos cultos e demais programações para ouvir quando e onde você estiver. ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbd36e725dc9abce4efbf56897
47,Backyard BBQ Hits,https://open.spotify.com/playlist/11l6szjnqRqigkqFxWSktT,11l6szjnqRqigkqFxWSktT,692,63,0,Katie Craven,https://open.spotify.com/user/1265125642,63,,False,https://mosaic.scdn.co/640/ab67616d0000b273375445cc7a2aedff11361b51ab67616d0000b2733f29a976eea00141514ab936ab67616d0000b2737e42a53ea7f2ad4f36ab23a5ab67616d0000b273c13acd642ba9f6f5f127aa1b
48,Mix Luis R Conriquez Vs Fuerza Regida Vs Legado 7 🟣 Corridos Tumbados Mix,https://open.spotify.com/playlist/26DTU3TcVhmNLdMD5EX0bx,26DTU3TcVhmNLdMD5EX0bx,370,36,0,Pau Hernandez,https://open.spotify.com/user/27uzrduc3vcyfhodxlw0zp81m,36,Music for Memorial Day Weekend 🇺🇸,False,https://mosaic.scdn.co/640/ab67616d0000b273093a2563368d844b2a91306fab67616d0000b2735f3aef5159749e4b61686670ab67616d0000b273840a7260de7452121cb54ad5ab67616d0000b273deb46423294da327d2246acd
49,American Made,https://open.spotify.com/playlist/37i9dQZF1DWSttCmn8GHUg,37i9dQZF1DWSttCmn8GHUg,198597,100,0,Spotify,https://open.spotify.com/user/spotify,100,Patriotic country songs celebrating the land of the free and the home of the brave.,False,https://i.scdn.co/image/ab67706f00000003e9f1cd6b15f86e087a4fabdf
50,Funeral songs A tribute to all those we love that passed away. Family or friends. It doesnt matter.,https://open.spotify.com/playlist/5stpOGxscHQ5A3ngGJeUZt,5stpOGxscHQ5A3ngGJeUZt,418,136,0,Jessicaroyston,https://open.spotify.com/user/kemu03fbuurb67q1oq1cb8fce,136,,False,https://mosaic.scdn.co/640/ab67616d0000b2734e5df11b17b2727da2b718d8ab67616d0000b273754b2fddebe7039fdb912837ab67616d0000b273a78cb7ab5ff6d4de96053b89ab67616d0000b273ba5db46f4b838ef6027e6f96
51,The Memorial J. Knight Emo Playlist,https://open.spotify.com/playlist/0sWROyKdULPagyRla8pWHM,0sWROyKdULPagyRla8pWHM,454,30,0,Elizabeth Dear - Author,https://open.spotify.com/user/t3bqkfwzb03o16wgl9l3y6sv1,30,Featured in Storm the Gates: A Knight&#x27;s Revenge Book 1,False,https://mosaic.scdn.co/640/ab67616d0000b2739e57b6a85a91b3d08d20cc3aab67616d0000b273b555304195e619fff3f446d8ab67616d0000b273d5ca126e4b46828a2bdacb7cab67616d0000b273e0827a6cec3f1574249ec8c0
52,Music for Memorial Services,https://open.spotify.com/playlist/1UgvomuQGJ2ls7v1kZLXSc,1UgvomuQGJ2ls7v1kZLXSc,159,18,0,Hills Church OC,https://open.spotify.com/user/hrpqyvl4iiudctrzb12pcagir,18,Curated playlist of instrumental hymns and worship songs for memorial services and funerals.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbe7157f36c93ae763b8b9d6f5
53,Memorial,https://open.spotify.com/playlist/7EroLBdEJ4i0rzERIVHpJX,7EroLBdEJ4i0rzERIVHpJX,1,80,0,CELLO SR,https://open.spotify.com/user/435jzirnnmm3cztk7z8evjtz9,80,,False,https://mosaic.scdn.co/640/ab67616d0000b27330fd5c0c49d9c1913e7eb38bab67616d0000b2735faa719b168dfd8c46f7aaebab67616d0000b273d52bfb90ee8dfeda8378b99bab67616d0000b273f6954c1f074f66907a8c5483
54,"Sad, Grief, Funeral Songs",https://open.spotify.com/playlist/0qoo10mQGblw4LbHsFz6Fu,0qoo10mQGblw4LbHsFz6Fu,1058,106,0,Elizarotherham,https://open.spotify.com/user/31condyv23ai7iiseqzbfh7o4zpe,106,,False,https://mosaic.scdn.co/640/ab67616d0000b2734e5df11b17b2727da2b718d8ab67616d0000b27364057b17948fa0b63f3f4767ab67616d0000b27394c9217a398f5174757c0c78ab67616d0000b273991f6658282ef028f93b11e0
55,Missing Someone in Heaven,https://open.spotify.com/playlist/2gaIDwG3ubuh0an3ZPXyU9,2gaIDwG3ubuh0an3ZPXyU9,11257,57,0,keirajeannine,https://open.spotify.com/user/keirajeannine,57,,False,https://mosaic.scdn.co/640/ab67616d0000b273279683be25f4e12a52a13b71ab67616d0000b2733deaee5f76ab2da15dd8db86ab67616d0000b2734ad6e5838f15401ff7d62856ab67616d0000b273ba5db46f4b838ef6027e6f96
56,Ron Gordon Memorial Playlist ,https://open.spotify.com/playlist/7euM6EiQWBOVkspMNjGnQv,7euM6EiQWBOVkspMNjGnQv,4,237,0,Greta,https://open.spotify.com/user/4xs28ls7ffwr1bk427chx2z33,237,,False,https://mosaic.scdn.co/640/ab67616d0000b273a5d76db500dcce468ec5e9d4ab67616d0000b273a9ecb455250fb23f23e736cfab67616d0000b273dff71a893ffddecd135a5bd7ab67616d0000b273fbe42c905b1d4736de78ffc2
57,Memorial playlist,https://open.spotify.com/playlist/2nWNTT4lKtdAAnbjwjqKBd,2nWNTT4lKtdAAnbjwjqKBd,0,84,0,Diane Gentry,https://open.spotify.com/user/1222968604,84,,False,https://mosaic.scdn.co/640/ab67616d0000b2734300e08808e131dd5b3deb08ab67616d0000b2734b6ce6a88e6aa90472519aabab67616d0000b273dea7e94adf56cddc5e7282f4ab67616d0000b273ee5fcff519d1098aa5de990d
58,Memorial Device,https://open.spotify.com/playlist/6pQ2YbZvsK2hsqfkAPLuBb,6pQ2YbZvsK2hsqfkAPLuBb,0,38,0,Josh Lee,https://open.spotify.com/user/jl2821,38,,False,https://mosaic.scdn.co/640/ab67616d0000b2730b86645a93fbe6593c4138dcab67616d0000b27313aa419336db598eb2674b1aab67616d0000b273493af4d76e3fdbf61f58c307ab67616d0000b273db687db0afb257abdee10816
59,WDVE Memorial Day 500 - 2019,https://open.spotify.com/playlist/1vzULWqFxqVYfCkEL0nOg9,1vzULWqFxqVYfCkEL0nOg9,332,503,0,marklancia,https://open.spotify.com/user/marklancia,503,"In celebration of their 50th Anniversary, 102.5 FM WDVE in Pittsburgh brought back their &quot;Memorial Day 500&quot; event in 2019.  This is the complete list of the top 500 songs in WDVE&#x27;s history.  Play in order: First song on the playlist (Pumping Iron) is #500.  ",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb194cb2f83acd0e086122cfc0
60,Songs for Dad's Funeral,https://open.spotify.com/playlist/5VL2pEc3GHArY8DW0OclJ1,5VL2pEc3GHArY8DW0OclJ1,1500,73,0,l_angalich,https://open.spotify.com/user/l_angalich,73,,False,https://mosaic.scdn.co/640/ab67616d0000b27348d891c7e318096c9f178f59ab67616d0000b2734afd7c1f011c08d8c00650b2ab67616d0000b27364057b17948fa0b63f3f4767ab67616d0000b273ddbbb08d6f7a6ed263fa6afc
61,Classical Music for Funerals and Memorials,https://open.spotify.com/playlist/2RP3HDRcNpv8E1iP1YJGHA,2RP3HDRcNpv8E1iP1YJGHA,131,11,0,Your Loss,https://open.spotify.com/user/314advjjb7uornrme5bdyivnkw6m,11,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb462c041a737ba819f1ca1722
