,PlaylistName,PlaylistURL,PlaylistID,Followers,NumberTracks,Duration,Owner,OwnerURL,Number of Tracks,Description,Collaborative,ImageURL
197,idek,https://open.spotify.com/playlist/5c0Kl93oAivQB4z75mhpIF,5c0Kl93oAivQB4z75mhpIF,1,193,0,bootinmysnake,https://open.spotify.com/user/bootinmysnake,193,i actually do know but i can’t say 😊Good mourning😰😔,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb51bf988bc03e9a448f243751
198,growing,https://open.spotify.com/playlist/3mWBGrR5MZP1jt0E7kzME9,3mWBGrR5MZP1jt0E7kzME9,0,93,0,gene,https://open.spotify.com/user/23zermjrgn4sfgqsmcjuh4sw6,93,"Nobody told me growing up was this gut wrenching, painful, mourning everything you have ever lost type of feeling, I just thought my boobs would get bigger",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb5e5f9202d5b5b5100e859932
199,Comforting Sad Mix,https://open.spotify.com/playlist/37i9dQZF1EIhMKkmqL8Byi,37i9dQZF1EIhMKkmqL8Byi,0,50,0,Spotify,https://open.spotify.com/user/spotify,50,Comforting Sad music picked just for you,False,https://seed-mix-image.spotifycdn.com/v6/img/desc/Comforting%20Sad/en/large
200,mourning someone who isnt dead,https://open.spotify.com/playlist/3eSZ8rJuDjyz5JZFiKQnN9,3eSZ8rJuDjyz5JZFiKQnN9,0,12,0,leah,https://open.spotify.com/user/lmfht1ot86oycfk7vrftlth4k,12,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb48473c3036ec5d79a38aeff9
201,Chill Late Night Mix,https://open.spotify.com/playlist/37i9dQZF1EIfH4we62RxMe,37i9dQZF1EIfH4we62RxMe,0,50,0,Spotify,https://open.spotify.com/user/spotify,50,Chill Late Night music picked just for you,False,https://seed-mix-image.spotifycdn.com/v6/img/desc/Chill%20Late%20Night/en/large
202,Sad Songs - Mourning Music - Instrumental,https://open.spotify.com/playlist/40pg2acOoHnSmypwhrvwm9,40pg2acOoHnSmypwhrvwm9,418,30,0,Virmedius,https://open.spotify.com/user/kjxlawv8v4ejs1kms8zl234ry,30,Sad Songs. Ballads. Instrumental Music. Mourning Music. ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb35bca96fba4af990fcc4a7d3
203,Nature Sounds,https://open.spotify.com/playlist/37i9dQZF1DX4PP3DA4J0N8,37i9dQZF1DX4PP3DA4J0N8,1029491,140,0,Spotify,https://open.spotify.com/user/spotify,140,"Sounds of birds, rain, and forest ambience.",False,https://i.scdn.co/image/ab67706f00000003b94bb5fca9c714dde1c27d13
204,lost loved ones 💔,https://open.spotify.com/playlist/4YFZ1CeJSayYvr7kcVy8Jo,4YFZ1CeJSayYvr7kcVy8Jo,1682,60,0,ttommaa,https://open.spotify.com/user/qel3k3gf43sfatvm1nzmdavtf,60,This playlist is for those who have lost their loved ones. Just know that they are always protective of you and proud of you ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb1cbf69e3d8290dfac18cc663
205,sitting on the porch of your childhood home while mourning your aging heart,https://open.spotify.com/playlist/7rnwEGR3Tubkrb8GPsgG7Z,7rnwEGR3Tubkrb8GPsgG7Z,15,113,0,carolinebd05,https://open.spotify.com/user/wxtyga8at2dlazz4t31bwkuqo,113,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb4a67ceac8dbb9bbf8b135249
206,Indie Rock Hits,https://open.spotify.com/playlist/37i9dQZF1DXb9izPIc0SCS,37i9dQZF1DXb9izPIc0SCS,512146,100,0,Spotify,https://open.spotify.com/user/spotify,100,True indie rock hits.,False,https://i.scdn.co/image/ab67706f000000038d2c0fbb4e007f6dac9db559
207,mourning what never was,https://open.spotify.com/playlist/0Mum5hqVxysWahyjvD1xFt,0Mum5hqVxysWahyjvD1xFt,2,81,0,m.,https://open.spotify.com/user/7opez2n6g1bzfaq7cjsz8h9xe,81,but hey at least we&#x27;re in it together &lt;3,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3c41717235591701e74c4f34
208,sounds: morning birds,https://open.spotify.com/playlist/6PSzOyN37F0NhXvUYneI0f,6PSzOyN37F0NhXvUYneI0f,597,62,0,aligned,https://open.spotify.com/user/babygirlsteez,62,,False,https://mosaic.scdn.co/640/ab67616d0000b273071063cea3933bf86dcee995ab67616d0000b2734d5ff5649cae68b222073832ab67616d0000b273988e66db4173a76dbc6b74e9ab67616d0000b273a128125df4a45aafaba4a313
209,Mourning a relationship that doesn’t exist,https://open.spotify.com/playlist/61lSNptBAxwmSWLT1R9cQ3,61lSNptBAxwmSWLT1R9cQ3,0,29,0,Connorfromspotify,https://open.spotify.com/user/vp97p5owukapkivgz2y403eww,29,,False,https://mosaic.scdn.co/640/ab67616d0000b273639c6811b5d0c6cfb145de3aab67616d0000b27388e3cda6d29b2552d4d6bc43ab67616d0000b273a91c10fe9472d9bd89802e5aab67616d0000b273e85259a1cae29a8d91f2093d
210,mourning lucerys velaryon,https://open.spotify.com/playlist/3cvPxDueowj30qoRn3O86D,3cvPxDueowj30qoRn3O86D,78,18,0,Dev <3,https://open.spotify.com/user/j1a8j4mg84dbgcaf4luarni3t,18,you will be avenged sweet boy :( this is how i imagine the targaryan-velaryon family feels mourning luke ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb90f16362765e88172bb03315
211,Mourning a Relationship that Never Existed,https://open.spotify.com/playlist/3UgzlC4YT9gPotaLvBVSJq,3UgzlC4YT9gPotaLvBVSJq,2,57,0,BadcaQuimar,https://open.spotify.com/user/4h4l209qja0yviglup6vl126c,57,for the hopeless romantics like me who just wanna feel love,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb00ef4ace14c4a681acc817a0
212,Grieving a friend or loved one,https://open.spotify.com/playlist/4lwJPt784yItOCgP6ivSkg,4lwJPt784yItOCgP6ivSkg,164,57,0,Genocider Syo,https://open.spotify.com/user/cvpr8o543ac82g4hrymzn8gb7,57,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb20a490d593b5aec7b718a674
213,In the Mourning – Paramore,https://open.spotify.com/playlist/4EDizu2SYERELlj8tseawG,4EDizu2SYERELlj8tseawG,30,50,0,James van der Vorm,https://open.spotify.com/user/21cn343ii2hjvqlb2xtjoouyy,50,,False,https://mosaic.scdn.co/640/ab67616d0000b27338171ad9af41e102466d3a6eab67616d0000b2736c619c39c853f8b1d67b7859ab67616d0000b273dbd83e179619408e5d05cc99ab67616d0000b273e54d62d6b61177ddcf4caa5e
214,Bird Noises,https://open.spotify.com/playlist/5H7gKCUyMpeikZfA3dFqbP,5H7gKCUyMpeikZfA3dFqbP,1311,15,0,evie!,https://open.spotify.com/user/eviej.,15,sleepy go to sleep,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb4ec2684d4408d4560277f0fc
215,mourning sunset,https://open.spotify.com/playlist/43F3tNLbqcwgdibSCxUjf9,43F3tNLbqcwgdibSCxUjf9,1,185,0,Max Lober,https://open.spotify.com/user/maxlober,185,My doomer music,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbca79b820c6f6d2ee75009bd8
216,mourning love.,https://open.spotify.com/playlist/3iUvlMnPhfcdcx79dl3X2d,3iUvlMnPhfcdcx79dl3X2d,0,125,0,averagejackie,https://open.spotify.com/user/averagejackie,125,i&#x27;ll be okay.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbd25767bfcde3336a1334c5c1
217,mourning my childhood,https://open.spotify.com/playlist/4fraYvhX3k00QBl0jneXw7,4fraYvhX3k00QBl0jneXw7,0,21,0,Brea Villagracia,https://open.spotify.com/user/22mowoc5nbdvnqijvd6nrxogi,21,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb825416e48bd380e5079ca23b
218,Mourning Love 🖤,https://open.spotify.com/playlist/5wzfzBINt2dMmpUgeaJIjM,5wzfzBINt2dMmpUgeaJIjM,0,14,0,Nnaxor5,https://open.spotify.com/user/tada9wwozrs2vko0kwdshgucp,14,,False,https://mosaic.scdn.co/640/ab67616d0000b27330b847fa19668026c4313ba3ab67616d0000b2736593537e6a1510219779f1a5ab67616d0000b27368079dce3ee5ae37958f2fabab67616d0000b273b55ed804149fffbb5e35ff34
219,Austin (Clean),https://open.spotify.com/playlist/5otJMNh0iihU9j7WUEIgR8,5otJMNh0iihU9j7WUEIgR8,958,18,0,CJ Reynolds C!AY,https://open.spotify.com/user/n1p3h7row5dpcamlwmgkeqtj5,18,,False,https://i.scdn.co/image/ab67616d0000b273a7791fe52ec53126b49b624e
220,Mourning To Dancing Radio,https://open.spotify.com/playlist/37i9dQZF1E8OVmKv5xTlNu,37i9dQZF1E8OVmKv5xTlNu,98,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With Manuchie, The Unveiled, Landa Grace, Pungwe Sessions and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/track/0LfiKxSsEfmgj60bnqOtcu/en
221,Early Morning Nature Sounds ,https://open.spotify.com/playlist/1ObVCmJDnegFNAdSUxnP5y,1ObVCmJDnegFNAdSUxnP5y,749,41,0,Chill Palm,https://open.spotify.com/user/l3h3g3v1p36wqdgeo6p852al2,41,Transport yourself to the great outdoors with these calming and relaxing nature tracks. Updated weekly.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb1befcba178a12c6d3a69f3fe
222,Morgan Wallen Radio,https://open.spotify.com/playlist/37i9dQZF1E4nRfrCEsvZkU,37i9dQZF1E4nRfrCEsvZkU,452279,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With Bailey Zimmerman, HARDY, Luke Combs and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/artist/4oUHIQIBe0LHzYfvXNW4QM/en
223,the list,https://open.spotify.com/playlist/6IHgVniv0dnInvhsQwr6jW,6IHgVniv0dnInvhsQwr6jW,0,3147,0,Wolfie,https://open.spotify.com/user/1221352127,3147,,False,https://mosaic.scdn.co/640/ab67616d0000b2735726e327fd968a6fb5974350ab67616d0000b273ad68577970b2ceaaad7001c7ab67616d0000b273b23d1b3eb6fcd4a6c892d4f7ab67616d0000b273d8f40ad88ed77a939b716d19
224,Mourning ,https://open.spotify.com/playlist/05fNLBmQXwktIyNMoufFKu,05fNLBmQXwktIyNMoufFKu,0,47,0,rydersurcatt,https://open.spotify.com/user/rydersurcatt,47,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbd0efddb533e6fc215b46fe88
225,white girl music for the boys 🗣️🦅,https://open.spotify.com/playlist/7ivXaN4XVG1yYsFpD2bdKV,7ivXaN4XVG1yYsFpD2bdKV,56982,39,0,Not4Every1,https://open.spotify.com/user/214e3krhix7ym6ggfkldhzghi,39,,False,https://mosaic.scdn.co/640/ab67616d0000b2731dc7483a9fcfce54822a2f19ab67616d0000b27385235715597dcd07bb9e0f84ab67616d0000b273d20c38f295039520d688a888ab67616d0000b273f6b55ca93bd33211227b502b
226,Mourning😩😚,https://open.spotify.com/playlist/0dLXBvX3sUHD3AMe86mB6C,0dLXBvX3sUHD3AMe86mB6C,2,70,0,Brooke Simmons,https://open.spotify.com/user/12174810170,70,,False,https://mosaic.scdn.co/640/ab67616d0000b2730c5f23cbf0b1ab7e37d0dc67ab67616d0000b273560a43392fff47dfdd7519f1ab67616d0000b27371cae34ad5a39bdab78af13eab67616d0000b273fd6c19506fe50791d5a2cfe2
227,Gud Mourning ,https://open.spotify.com/playlist/2so7XPunZNtlBF4GeC9O41,2so7XPunZNtlBF4GeC9O41,1,87,0,Austin,https://open.spotify.com/user/austinclark1980,87,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbaed2563d414a17534bc0b253
228,Until Mourning Comes Radio,https://open.spotify.com/playlist/37i9dQZF1E8ObzhX84IZQN,37i9dQZF1E8ObzhX84IZQN,16,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With Dying Wish, Foreign Hands, Volatile Ways, Boundaries and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/track/3ZJ2GSN0OBBqY0wfm3mhnc/en
229,The Mourning After,https://open.spotify.com/playlist/46ASwUK3hYCIYvtSNAlQX7,46ASwUK3hYCIYvtSNAlQX7,2,176,0,Addi:),https://open.spotify.com/user/313tdyxpdnglwdrwhkpfdfp342u4,176,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb55905b94dccc43000c0e7fdb
230,5E CH 6: Music for Mourning,https://open.spotify.com/playlist/11fNAE47qwIaZ4xhn3kSWH,11fNAE47qwIaZ4xhn3kSWH,11,18,0,Dr. Joel Schnackel,https://open.spotify.com/user/50zclcn2ail0twsi7bo4ufzxw,18,,False,https://mosaic.scdn.co/640/ab67616d0000b273154a63e8cf1a55a1da53705aab67616d0000b2739a0a45b531f6e23187a1c0eeab67616d0000b273d7bce1b0a4b8c9203d666fe2ab67616d0000b273e3bca4b1a70e2fa3322df0af
231,Monday Mourning Radio,https://open.spotify.com/playlist/37i9dQZF1E8OQeSFsl01oA,37i9dQZF1E8OQeSFsl01oA,10,50,0,Spotify,https://open.spotify.com/user/spotify,50,"With Drex Carter, Seon, ELIJAH MOON, sorrow and more",False,https://seeded-session-images.scdn.co/v2/img/122/secondary/track/1oryPTmiNvAuNVwtLrGup7/en
232,Early mourning,https://open.spotify.com/playlist/6RkY3tVCz25zXCg2l5j8QQ,6RkY3tVCz25zXCg2l5j8QQ,0,130,0,luhwesty,https://open.spotify.com/user/ob4er4q59fd7vhd627lhrm3hl,130,,False,https://mosaic.scdn.co/640/ab67616d0000b273881d8d8378cd01099babcd44ab67616d0000b2738a933398bd864dc2198685d9ab67616d0000b273eba68473429f9f4eaf1943d0ab67616d0000b273eeae1b8f73ed82301ba1c525
233,Randomish people I like,https://open.spotify.com/playlist/2S80vzm9XP1RvlQ1mf1uQb,2S80vzm9XP1RvlQ1mf1uQb,0,135,0,rachelandsnow,https://open.spotify.com/user/rachelandsnow,135,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbff9315fb62512302721d47b4
234,Mourning ,https://open.spotify.com/playlist/4HkPquEGIaecnYiGAJGOs6,4HkPquEGIaecnYiGAJGOs6,0,85,0,Emma Bachelor,https://open.spotify.com/user/31q7cmzep36quyhwhhgfzj62lra4,85,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbed55896e9768d650a1f65a31
235,Mourning twist,https://open.spotify.com/playlist/2wwzKQbze70DlAkdMCXbpr,2wwzKQbze70DlAkdMCXbpr,0,314,0,Jose Tripps Bautista,https://open.spotify.com/user/21la5xkb5kxkaqf337sjbma3y,314,,False,https://mosaic.scdn.co/640/ab67616d0000b2734f51050ed30d62b139ab5e02ab67616d0000b27386badd635b69aea887862214ab67616d0000b273d1f69802be539108d02bb4f6ab67616d0000b273f675b43c2fefd5188ca93853
236,mourning to dancing!!,https://open.spotify.com/playlist/00fcQj3GIV56hDq26rFXXE,00fcQj3GIV56hDq26rFXXE,0,248,0,Samantha Hauk,https://open.spotify.com/user/12173212097,248,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb05a0ba79b7ecee65f0fcbe7e
237,mourning into dancing😇☮️🕊️,https://open.spotify.com/playlist/5zBXqCWvFLlEXam6NKAmsF,5zBXqCWvFLlEXam6NKAmsF,2,230,0,aubrey<3,https://open.spotify.com/user/lmdojj2ju2benqau2cqfc8tqg,230,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb4a4aec5bba872aa5ce44c7c5
238,the scholar’s mourning light,https://open.spotify.com/playlist/1X8Mds56EFbaLoFSLo0bbn,1X8Mds56EFbaLoFSLo0bbn,1,101,0,nymmers,https://open.spotify.com/user/baileypips,101,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbc1a3a39bebaf9ac3be1bafe5
239,Questions in Mourning,https://open.spotify.com/playlist/6758DCzC80XIWmwLxMfVAT,6758DCzC80XIWmwLxMfVAT,4,88,0,a.nnacho,https://open.spotify.com/user/a.nnacho,88,,False,https://mosaic.scdn.co/640/ab67616d0000b2734bec9a22c44d138c28f48325ab67616d0000b2735ebcaf56b1ccd7376bc3a545ab67616d0000b2739d3ff560db48e4947a71542cab67616d0000b273d671d57984341729c3964516
240,Veiled Mourning,https://open.spotify.com/playlist/0sND0mER9ukz3ePY6xbR5q,0sND0mER9ukz3ePY6xbR5q,1,357,0,Arrow_DaDragon,https://open.spotify.com/user/6nye0e1v7eyw5eyzgeei0gp91,357,,False,https://mosaic.scdn.co/640/ab67616d0000b273a034fb87155c43f4ff760663ab67616d0000b273cbefdd09339bd1832e3bca98ab67616d0000b273db593bc79e337cbcab12cf88ab67616d0000b273f346b18f4d46481fed5c4c8e
241,Mourning playlist ,https://open.spotify.com/playlist/28IkZFfFhBIgMqoSExKr0y,28IkZFfFhBIgMqoSExKr0y,0,48,0,Emely,https://open.spotify.com/user/31cunzbmfy32im2lkroda44dr3ue,48,,False,https://mosaic.scdn.co/640/ab67616d0000b273941853c4f00b5360b19a3a04ab67616d0000b273abc2d11a541fa61795691697ab67616d0000b273ad57982065339f7dc2058efeab67616d0000b273f3ba6742a35f111aaea1ca2f
242,"“Giving kisses in the morning,while I’m mourning over my past self”",https://open.spotify.com/playlist/4SQ4gpxN9TdoHMoMTz6UDY,4SQ4gpxN9TdoHMoMTz6UDY,0,32,0,Hunter!!!,https://open.spotify.com/user/31qxozwpfyoeq3nqfechmq42bhui,32,,False,https://mosaic.scdn.co/640/ab67616d0000b273072e2599e77865ae194b8345ab67616d0000b27326ef8fe3b8b218cdd500234aab67616d0000b27329eb9ad9b9af34bbb54eb053ab67616d0000b273c85ca3b845a922baff3041c7
243,When will I wake up,https://open.spotify.com/playlist/528fuheWFFOTIzRM6vk7mI,528fuheWFFOTIzRM6vk7mI,0,105,0,:],https://open.spotify.com/user/31gwazersfes5m5mlub6lz7vq2ji,105,01•17•24 || I’m mourning my youth while in my youth,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbb398ef30bff73666f30acb28
244,john gaius 3:16,https://open.spotify.com/playlist/36raKNEsAcGyjfuQZEdcHd,36raKNEsAcGyjfuQZEdcHd,238,100,0,thunderon,https://open.spotify.com/user/zodiaciller,100,i’d do anything. you know i would. cows exhibit mourning behaviour for other cows. (we’re not going to let them run. we’re going to fix this),False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb8c3ab842f7ea5c6b895581d7
245,Lent,https://open.spotify.com/playlist/0TicDL14wG0t9ASgFaS4oB,0TicDL14wG0t9ASgFaS4oB,24,31,0,Our Lady of Mount Carmel Catholic Church,https://open.spotify.com/user/31zpalgqflxzctqmvhjslx7tacny,31,"Even now, says the LORD, return to me with your whole heart, with fasting, and weeping, and mourning.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb63b5260a6f5bf856473b98a8
246,𝔐𝔬𝔲𝔯𝔫𝔦𝔫𝔤 ,https://open.spotify.com/playlist/7gul86BhxcazOTiNZ52TXM,7gul86BhxcazOTiNZ52TXM,3,257,0,𝔄𝔰𝔥,https://open.spotify.com/user/e4vxt11wpqu2yax8zt5bnuhb5,257,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbb68ecfcbe082763b5f535656
247,60s garage rock,https://open.spotify.com/playlist/7yBNfwtRD2KxcAMry3W4AY,7yBNfwtRD2KxcAMry3W4AY,2496,113,0,Peyton,https://open.spotify.com/user/0tjlifepceitdgq3xreon9awz,113,60&#x27;s garage rock n roll mix nuggets psych freakbeat the sonics renegades mourning reign beat remains seeds arthur lee love 13th floor elevators yardbirds pretty things third bardo van morrison brogues third bardo trashmen electric prunes rolling stones eric burdon animals them Beatles mick Jagger 66,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebba752534cebfb81748dfc2bde
248,Arizona Local Favorites -a collection of various genres at the Valley of the Sun & surrounding areas,https://open.spotify.com/playlist/0ZEhXk84QJoZcGHhyPwNYv,0ZEhXk84QJoZcGHhyPwNYv,91,47,0,[man among men] © ™,https://open.spotify.com/user/kylvqs49zo4x00axls7umfib1,47,"32 Leaves, Broken Girls, Mourning Grey, Fred Green, ReEmerge, Malo De Dentro, Sagtikos, Broken Girls, [man among men], Ben Gilley &amp; many more... please contact if your an local AZ Artists to get on the list! Thx. for your support, :) Follow &amp; Save PM! ",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3868958729da770c5b899357
249,The Mourning After,https://open.spotify.com/playlist/1KZoTOpSGMDKzschqD3oUV,1KZoTOpSGMDKzschqD3oUV,0,31,0,aronacher,https://open.spotify.com/user/aronacher,31,,False,https://mosaic.scdn.co/640/ab67616d0000b27380a2dfa51558c80bf866342dab67616d0000b2738b807fc9cf395e6f7182a845ab67616d0000b273b584314d2de039a4536b577cab67616d0000b273d1a4e46dff8f3b5d8e8ad16b
250,Mourning,https://open.spotify.com/playlist/6EbTEmlw6XKb39gbvvgUs4,6EbTEmlw6XKb39gbvvgUs4,4,59,0,Bug <3,https://open.spotify.com/user/slipperysneakysnakes,59,These songs make me want to implode and die -Bug 🤗,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbf53a45b0b4ca90a97ef3166f
251,Early mourning ,https://open.spotify.com/playlist/3h5YUWqWEFfEVpvOTjnZZ2,3h5YUWqWEFfEVpvOTjnZZ2,0,47,0,Rachael,https://open.spotify.com/user/31zdkqgvz4sjtda2es6mg5y6cctm,47,,False,https://mosaic.scdn.co/640/ab67616d0000b2730c7be6ff33271a9c538189efab67616d0000b2738cdc3315bbb5331eddf6a21dab67616d0000b273ee2d3d1345c66a43c57f31c3ab67616d0000b273fff2cb485c36a6d8f639bdba
252,Habitual Mourning,https://open.spotify.com/playlist/5lyz3abyUUciV37jFkGnUi,5lyz3abyUUciV37jFkGnUi,0,12,0,ellieantoniadis,https://open.spotify.com/user/ellieantoniadis,12,,False,https://mosaic.scdn.co/640/ab67616d0000b27318ffd6edc9a59a7234d0347bab67616d0000b2737b1b6f41c1645af9757d5616ab67616d0000b273a86d416227e9aeb68255e9f0ab67616d0000b273ea3e63aad8c2dad14b08abeb
253,Mourning,https://open.spotify.com/playlist/0ktepN8tNu7bdLnvY9xzP3,0ktepN8tNu7bdLnvY9xzP3,0,95,0,Michael Vitiello,https://open.spotify.com/user/223uv4tdvck26vf35bkedl4vy,95,,False,https://mosaic.scdn.co/640/ab67616d0000b27313c532890739d705e5a55af6ab67616d0000b273429d8ec28f865acf2a927c2dab67616d0000b2736e9e05bbdd7988ae66e0b898ab67616d0000b273f76f8deeba5370c98ad38f1c
254,summer mourning,https://open.spotify.com/playlist/3U30VZLnamgRe8IJJRb6ZX,3U30VZLnamgRe8IJJRb6ZX,0,43,0,madisyn,https://open.spotify.com/user/madi2021,43,,False,https://mosaic.scdn.co/640/ab67616d0000b27337d1e5c1ca98ce1ecd754d04ab67616d0000b27358f4ef37dc0cdb68f858808dab67616d0000b27362d0614b5dffca14a302b427ab67616d0000b273f5688d5a9e47a027a36c33fe
255,Mourning,https://open.spotify.com/playlist/0prHMk2jH0wLj5eIPEjdqv,0prHMk2jH0wLj5eIPEjdqv,0,25,0,Elijah Zech,https://open.spotify.com/user/coco-charles,25,,False,https://mosaic.scdn.co/640/ab67616d0000b2730bdf4dd39843ad48c5b66bc4ab67616d0000b2732e92f776279eaf45d14a33fdab67616d0000b27370dbc9f47669d120ad874ec1ab67616d0000b273c5649add07ed3720be9d5526
256,Mourning,https://open.spotify.com/playlist/56N2qgNqkSg8GViT8Lqbmx,56N2qgNqkSg8GViT8Lqbmx,1,256,0,Art_Eater_,https://open.spotify.com/user/ladtmantasha,256,,False,https://mosaic.scdn.co/640/ab67616d0000b27368968350c2550e36d96344eeab67616d0000b2736e9e05bbdd7988ae66e0b898ab67616d0000b27370dbc9f47669d120ad874ec1ab67616d0000b273f519f148d88bf65074b4a3a9
257,Mourning Doves,https://open.spotify.com/playlist/4zKcbeIYgYcEtdiEe0ECtc,4zKcbeIYgYcEtdiEe0ECtc,0,314,0,Patrice,https://open.spotify.com/user/1q8llom0xe4e4g4h509g982ul,314,,False,https://mosaic.scdn.co/640/ab67616d0000b27357588318cff6238a1977868dab67616d0000b273630fa7c192e531a44d0a8472ab67616d0000b2739e692f5aa5c9e1c2cb46d80cab67616d0000b2739f7cc06aedad3400c71fd450
258,Mourning,https://open.spotify.com/playlist/2YoI1V1dcMc6LyFbGppSkU,2YoI1V1dcMc6LyFbGppSkU,1,153,0,Steve Rogers,https://open.spotify.com/user/22sldf5kctzcvyowdvzawxryi,153,,False,https://mosaic.scdn.co/640/ab67616d0000b27347ca192bbc880e09dd212322ab67616d0000b27369369a37140c4061d4e7a2abab67616d0000b2738b1dc76f3a0cc8381b012e24ab67616d0000b273cab7ae4868e9f9ce6bdfdf43
259,Mourning,https://open.spotify.com/playlist/5Y1FyPHDgsQ5jLajYz0MrA,5Y1FyPHDgsQ5jLajYz0MrA,0,24,0,Brianna Bostic,https://open.spotify.com/user/312rd6dv75tpk4vp7kyucwvs7hba,24,,False,https://mosaic.scdn.co/640/ab67616d0000b273401ea2c7ac7ef87bd32c990fab67616d0000b2736e9e05bbdd7988ae66e0b898ab67616d0000b2737aede4855f6d0d738012e2e5ab67616d0000b273edbdf62135e9112a98bffa0c
260,Mourning Sunshine 😿☀️😴,https://open.spotify.com/playlist/5aB77nKss7Dkn19xWQPuLV,5aB77nKss7Dkn19xWQPuLV,0,45,0,sophiajarboe,https://open.spotify.com/user/sophiajarboe,45,,False,https://mosaic.scdn.co/640/ab67616d0000b2734c95b7cf28c3015c914218e4ab67616d0000b2739511e3a2fc113eae0dd111ddab67616d0000b273beae6e69d6505fd379ef3081ab67616d0000b273dcd829318f889df294d2bb7a
261,Peaceful Mournings,https://open.spotify.com/playlist/2IEKMKT2h6vhtvxaVLm0HR,2IEKMKT2h6vhtvxaVLm0HR,2,25,0,Kirstine,https://open.spotify.com/user/b6q6boc1tmk90t64g91r7onp4,25,,False,https://mosaic.scdn.co/640/ab67616d0000b2731a220036aa81d5af391d5324ab67616d0000b273bf622468be1daf9ca800e9aeab67616d0000b273cd90e97ecc36dbf05d688c20ab67616d0000b273dad5b3c492bd9358e718f6dc
262,mourning 🥱,https://open.spotify.com/playlist/18nYhwU19hkSNNveDKoELF,18nYhwU19hkSNNveDKoELF,0,31,0,jus_alfredo,https://open.spotify.com/user/31iwjyimoafg25i6t25gwwaq2eoa,31,,False,https://mosaic.scdn.co/640/ab67616d0000b2737005885df706891a3c182a57ab67616d0000b27377619f14cb03e11baf5761d1ab67616d0000b27385ff58d9dbc3e2fcd226edc1ab67616d0000b273abca6b34e370af95f3b926bd
263,Mourning lost one’s,https://open.spotify.com/playlist/1VmlRNMcmOlKvDedICs3JD,1VmlRNMcmOlKvDedICs3JD,0,42,0,Randall La Pean,https://open.spotify.com/user/1272280671,42,,False,https://mosaic.scdn.co/640/ab67616d0000b273942a0c9ac8f1def7c8805044ab67616d0000b273b280aea74eef855675d7b93bab67616d0000b273c7ea04a9b455e3f68ef82550ab67616d0000b273ff8a4276b3be31c839557439
264,the mourning and healing of my inner child,https://open.spotify.com/playlist/7aSGfWphkDCjUYn78N8H4V,7aSGfWphkDCjUYn78N8H4V,10,87,0,aironn :),https://open.spotify.com/user/315ratruub4ssc7jvbjmiiuzw5gm,87,healing for her because she deserved better &lt;3 ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbf0867f6d2f9f1e5f7c91d47e
265,mourning dove,https://open.spotify.com/playlist/3OqZIBkljAwmb0UlYUYnz9,3OqZIBkljAwmb0UlYUYnz9,0,32,0,jake,https://open.spotify.com/user/jxgt02jo9hiijfchl16zqrhd1,32,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb982ebd6cf2e6625d0c240b81
